date | value
2005-03-03 | 950
2005-07-25 | 373
2001-12-07 | 636
2011-06-11 | 343
2020-07-01 | 898
2013-12-02 | 488
2016-09-21 | 614
2000-10-04 | 358
2013-02-05 | 568
2020-10-22 | 398
2014-08-16 | 501
2005-06-09 | 852
2022-05-08 | 710
2010-09-19 | 651
2000-12-27 | 752
2009-10-23 | 247
2003-08-04 | 298
2010-05-06 | 176
2010-09-06 | 17
2018-03-18 | 193
2019-05-16 | 954
2006-07-07 | 758
2021-05-15 | 957
2024-10-25 | 752
2019-08-24 | 356
2010-01-25 | 895
2015-03-01 | 285
2017-03-07 | 286
2004-03-26 | 187
2015-12-02 | 161
2004-01-27 | 128
2006-03-02 | 877
2024-01-22 | 284
2013-02-21 | 680
2006-09-26 | 875
2005-01-27 | 37
2005-04-17 | 70
2010-03-12 | 489
2007-02-22 | 463
2004-07-17 | 180
2013-06-05 | 278
2017-09-15 | 426
2022-09-06 | 427
2024-04-21 | 954
2024-02-05 | 636
2017-04-06 | 949
2014-04-01 | 443
2024-05-16 | 488
2004-04-11 | 423
2017-10-22 | 989
2005-04-17 | 129
2020-02-12 | 297
2005-04-26 | 597
2020-12-15 | 134
2008-07-26 | 507
2014-05-20 | 795
2022-11-03 | 891
2016-09-13 | 248
2000-10-06 | 945
2013-05-23 | 620
2000-05-26 | 97
2014-04-28 | 797
2000-05-05 | 191
2020-09-07 | 167
2014-09-20 | 957
2003-08-22 | 603
2019-11-02 | 934
2000-12-07 | 425
2023-08-23 | 962
2013-10-20 | 663
2021-09-19 | 441
2016-01-09 | 482
2001-08-04 | 781
2013-01-26 | 659
2005-07-27 | 732
2008-09-02 | 509
2024-12-04 | 862
2015-04-03 | 161
2024-01-19 | 67
2006-03-02 | 82
2011-05-24 | 301
2011-05-17 | 618
2017-03-03 | 428
2007-04-22 | 383
2017-01-18 | 82
2018-04-08 | 694
2012-02-18 | 893
2013-03-20 | 101
2000-11-11 | 986
2022-12-17 | 789
2021-11-14 | 380
2015-03-12 | 407
2017-02-18 | 962
2011-09-14 | 100
2012-11-02 | 153
2006-05-03 | 731
2015-06-27 | 414
2024-11-16 | 697
2008-02-23 | 850
2006-06-15 | 250
2006-04-26 | 95
2015-03-12 | 577
2015-10-15 | 73
2013-10-26 | 780
2021-04-27 | 422
2003-03-20 | 938
2023-06-22 | 154
2020-04-26 | 353
2000-07-21 | 90
2017-01-17 | 184
2012-11-23 | 102
2014-12-04 | 785
2017-02-04 | 247
2004-12-03 | 54
2005-08-06 | 27
2001-03-10 | 928
2013-10-20 | 480
2002-08-25 | 66
2018-03-26 | 933
2016-05-07 | 35
2008-07-12 | 13
2011-10-16 | 593
2002-09-22 | 578
2021-03-23 | 586
2012-06-07 | 65
2022-08-12 | 466
2011-05-20 | 455
2006-10-07 | 242
2003-02-08 | 816
2002-07-03 | 854
2005-04-25 | 953
2012-04-17 | 624
2001-11-02 | 549
2020-06-16 | 159
2004-03-07 | 586
2018-01-21 | 447
2015-12-16 | 344
2013-02-04 | 468
2008-08-11 | 497
2005-11-19 | 907
2001-04-05 | 722
2017-08-10 | 922
2020-08-21 | 288
2009-01-24 | 701
2002-08-19 | 640
2003-10-10 | 489
2009-08-11 | 967
2003-09-15 | 229
2003-11-12 | 720
2009-05-07 | 854
2012-11-23 | 799
2019-07-21 | 721
2010-11-11 | 365
2022-12-23 | 132
2010-02-28 | 663
2003-10-21 | 981
2009-09-27 | 920
2011-09-07 | 876
2001-05-12 | 445
2002-12-20 | 487
2005-06-02 | 977
2004-12-26 | 114
2002-05-06 | 258
2008-10-08 | 244
2021-06-09 | 710
2017-07-03 | 893
2011-02-07 | 113
2019-10-02 | 326
2015-07-25 | 794
2019-06-09 | 174
2022-02-21 | 507
2013-08-01 | 36
2017-09-11 | 659
2007-01-09 | 118
2001-07-16 | 198
2004-05-09 | 894
2021-01-14 | 616
2017-06-03 | 216
2016-03-08 | 806
2022-08-15 | 914
2021-02-26 | 303
2000-02-10 | 627
2022-09-26 | 228
2020-06-11 | 643
2005-08-24 | 124
2017-10-05 | 860
2002-08-27 | 925
2020-09-16 | 691
2001-10-11 | 779
2017-12-15 | 666
2004-04-23 | 424
2011-06-21 | 518
2009-08-15 | 53
2008-07-26 | 760
2004-12-06 | 401
2019-02-09 | 297
2019-03-13 | 588
2011-03-16 | 440
2021-06-26 | 758
2020-06-05 | 755
2016-08-01 | 101
2011-07-19 | 467
2009-04-13 | 205
2005-09-12 | 826
2004-12-28 | 67
2018-03-17 | 591
2000-10-06 | 98
2016-11-06 | 382
2005-10-05 | 966
2016-07-15 | 853
2003-03-07 | 486
2019-10-01 | 773
2024-04-22 | 19
2005-06-27 | 681
2007-01-16 | 548
2019-05-15 | 299
2024-11-02 | 493
2020-12-23 | 174
2008-09-13 | 729
2024-05-19 | 923
2006-12-15 | 561
2000-05-03 | 934
2014-10-11 | 210
2009-06-10 | 411
2012-08-01 | 460
2007-11-07 | 292
2010-07-26 | 436
2020-05-20 | 78
2023-10-09 | 376
2006-07-07 | 422
2010-10-02 | 21
2014-03-21 | 553
2023-05-18 | 856
2017-12-13 | 705
2020-07-10 | 968
2000-02-11 | 673
2004-03-14 | 712
2000-01-08 | 937
2009-01-11 | 175
2014-04-13 | 588
2008-11-17 | 426
2018-09-20 | 739
2018-09-08 | 920
2004-02-19 | 336
2019-12-05 | 121
2009-12-23 | 620
2005-05-16 | 270
2009-05-07 | 543
2020-03-14 | 415
2000-05-19 | 121
2009-02-26 | 314
2021-08-23 | 167
2010-07-21 | 394
2013-07-20 | 945
2014-03-08 | 474
2015-06-18 | 712
2004-07-17 | 382
2023-03-16 | 682
2002-09-09 | 223
2011-03-07 | 571
2005-03-18 | 43
2005-05-09 | 794
2024-01-17 | 941
2006-02-27 | 61
2008-03-20 | 581
2020-11-05 | 672
2023-05-20 | 134
2019-02-10 | 124
2023-04-24 | 803
2009-12-23 | 258
2015-03-05 | 397
2012-11-27 | 295
2017-06-22 | 812
2007-06-02 | 505
2013-05-21 | 532
2003-02-09 | 501
2022-12-18 | 132
2012-12-07 | 154
2006-11-16 | 793
2002-02-06 | 544
2022-03-14 | 981
2019-07-12 | 84
2007-08-10 | 760
2005-10-11 | 953
2007-04-18 | 596
2005-08-11 | 111
2003-11-26 | 30
2021-07-24 | 446
2022-01-24 | 643
2007-11-20 | 164
2024-05-02 | 330
2003-08-24 | 587
2012-09-28 | 392
2005-02-04 | 133
2018-09-09 | 67
2014-08-18 | 938
2002-01-18 | 261
2013-10-10 | 712
2013-07-03 | 143
2016-10-27 | 403
2005-10-16 | 761
2003-08-11 | 546
2019-11-06 | 686
2005-03-17 | 932
2000-07-26 | 738
2000-04-27 | 688
2023-02-13 | 267
2003-11-11 | 384
2007-11-10 | 435
2000-12-14 | 696
2006-08-23 | 711
2006-08-01 | 956
2021-10-07 | 248
2014-10-21 | 538
2023-09-22 | 976
2012-04-01 | 919
2024-02-23 | 226
2003-08-04 | 811
2015-10-11 | 172
2020-11-25 | 693
2012-12-10 | 276
2001-03-11 | 774
2002-04-11 | 89
2003-08-17 | 852
2024-11-04 | 329
2008-03-13 | 148
2015-08-21 | 788
2010-06-02 | 297
2003-12-15 | 704
2007-01-19 | 59
2018-09-26 | 271
2022-10-08 | 772
2005-11-26 | 738
2010-03-07 | 328
2011-04-21 | 846
2012-02-09 | 40
2001-07-21 | 433
2016-11-22 | 634
2006-03-10 | 606
2011-06-07 | 543
2012-12-14 | 900
2002-01-17 | 738
2008-05-14 | 847
2020-02-12 | 722
2005-08-12 | 721
2011-05-01 | 119
2002-06-26 | 666
2021-12-06 | 634
2014-12-07 | 768
2019-11-24 | 554
2010-01-10 | 455
2004-01-26 | 436
2002-02-18 | 588
2018-10-04 | 848
2006-10-15 | 177
2015-08-20 | 231
2022-06-17 | 393
2013-08-12 | 973
2007-01-10 | 588
2017-03-17 | 19
2024-10-04 | 793
2001-12-22 | 934
2004-12-04 | 396
2009-12-25 | 557
2001-09-03 | 192
2018-03-02 | 902
2002-07-23 | 347
2009-07-11 | 308
2001-11-26 | 502
2022-03-01 | 853
2001-09-18 | 536
2004-10-06 | 907
2015-04-16 | 808
2022-10-03 | 652
2017-01-16 | 876
2020-10-18 | 522
2022-11-25 | 444
2010-10-06 | 686
2017-08-11 | 648
2009-04-20 | 450
2015-04-11 | 764
2003-10-01 | 595
2004-12-09 | 700
2012-02-19 | 584
2003-03-22 | 788
2017-11-04 | 236
2008-06-09 | 170
2017-09-09 | 132
2024-11-25 | 127
2009-02-19 | 889
2007-11-26 | 621
2013-04-27 | 667
2019-12-08 | 637
2021-07-06 | 955
2007-07-14 | 49
2002-10-06 | 53
2008-06-01 | 695
2017-07-25 | 527
2007-06-17 | 172
2019-03-16 | 913
2020-12-07 | 967
2004-09-19 | 261
2015-08-23 | 492
2002-12-10 | 287
2023-10-23 | 15
2010-07-11 | 892
2020-12-10 | 891
2024-09-18 | 747
2003-08-27 | 185
2016-05-07 | 481
2016-02-06 | 643
2004-07-27 | 577
2024-10-22 | 335
2008-12-04 | 979
2009-05-07 | 336
2003-08-08 | 508
2018-02-06 | 386
2012-01-01 | 228
2003-02-04 | 609
2018-10-24 | 419
2016-05-07 | 250
2002-11-10 | 262
2007-04-27 | 935
2012-02-13 | 382
2007-02-09 | 319
2008-01-04 | 638
2009-11-09 | 654
2000-04-10 | 694
2000-01-17 | 2
2018-06-05 | 900
2009-11-05 | 623
2022-09-06 | 429
2000-11-05 | 159
2014-12-14 | 648
2023-02-07 | 101
2011-09-16 | 863
2012-12-23 | 830
2024-11-15 | 760
2024-11-17 | 648
2006-02-19 | 432
2015-03-08 | 982
2007-05-03 | 707
2015-02-25 | 378
2017-12-07 | 681
2004-09-08 | 478
2019-02-08 | 343
2014-12-13 | 822
2018-11-15 | 936
2004-02-27 | 538
2015-01-15 | 780
2014-07-07 | 606
2018-05-28 | 872
2014-11-08 | 859
2019-07-15 | 960
2023-03-11 | 393
2022-02-18 | 977
2013-04-24 | 228
2000-02-05 | 389
2001-04-25 | 346
2002-12-23 | 892
2015-10-16 | 234
2021-06-07 | 596
2006-09-03 | 228
2019-12-10 | 360
2021-02-21 | 771
2017-10-01 | 170
2024-09-21 | 851
2002-12-08 | 42
2014-07-01 | 688
2006-07-25 | 412
2004-03-21 | 276
2021-11-09 | 217
2002-05-05 | 921
2004-09-17 | 753
2017-05-18 | 969
2001-05-08 | 168
2001-04-17 | 107
2015-09-24 | 371
2017-08-28 | 65
2013-04-15 | 92
2014-07-23 | 793
2003-07-04 | 595
2018-05-25 | 522
2010-04-15 | 863
2020-11-23 | 435
2015-02-04 | 509
2007-03-27 | 822
2021-09-28 | 62
2007-10-20 | 361
2012-03-17 | 157
2014-10-24 | 927
2004-02-11 | 127
2019-10-07 | 10
2008-06-08 | 715
2009-03-03 | 730
2004-06-01 | 837
2011-12-15 | 825
2008-03-19 | 772
2008-07-12 | 940
2012-11-04 | 707
2007-06-02 | 317
2007-01-14 | 343
2013-04-18 | 393
2007-06-07 | 518
2016-09-08 | 674
2015-10-16 | 426
2020-07-23 | 835
2021-06-27 | 55
2020-08-14 | 229
2005-11-21 | 994
2008-10-20 | 465
2014-02-24 | 431
2003-11-10 | 795
2011-09-02 | 159
2013-12-19 | 559
2024-09-04 | 547
2001-01-01 | 106
2023-02-21 | 131
2021-08-25 | 561
2012-08-09 | 317
2015-02-26 | 428
2012-11-20 | 925
2024-02-01 | 350
2019-08-02 | 320
2018-11-04 | 241
2000-12-01 | 721
2000-05-03 | 287
2009-03-26 | 676
2005-03-02 | 542
2004-09-12 | 678
2001-12-18 | 95
2009-07-01 | 954
2004-04-25 | 679
2005-01-18 | 257
2022-12-06 | 308
2012-07-14 | 794
2020-11-09 | 624
2009-04-08 | 760
2014-01-01 | 325
2016-01-09 | 971
2000-05-27 | 357
2002-08-20 | 101
2018-05-23 | 157
2012-08-24 | 234
2012-12-15 | 971
2021-10-13 | 12
2001-09-11 | 568
2018-07-04 | 143
2023-10-01 | 250
2001-04-09 | 144
2002-07-06 | 641
2009-01-24 | 698
2018-11-18 | 741
2001-06-18 | 853
2022-12-02 | 17
2011-01-25 | 211
2005-02-03 | 558
2007-11-15 | 812
2005-04-02 | 141
2011-10-24 | 906
2017-05-08 | 70
2018-06-16 | 715
2019-01-26 | 258
2008-02-26 | 214
2012-08-01 | 795
2001-04-04 | 81
2011-09-11 | 550
2018-10-01 | 212
2024-01-28 | 592
2007-07-08 | 53
2003-01-16 | 911
2017-02-06 | 304
2020-07-04 | 922
2008-11-08 | 371
2019-07-18 | 564
2014-11-18 | 265
2013-09-22 | 747
2020-06-05 | 873
2013-05-02 | 307
2001-11-21 | 421
2018-12-16 | 53
2022-12-22 | 593
2002-07-10 | 268
2007-07-23 | 670
2023-04-02 | 669
2012-07-23 | 578
2011-08-14 | 39
2021-06-13 | 566
2013-01-21 | 387
2009-06-13 | 188
2001-02-17 | 284
2001-11-11 | 474
2015-01-20 | 754
2021-07-25 | 32
2021-07-28 | 419
2019-04-27 | 684
2022-03-28 | 6
2009-08-15 | 210
2018-08-27 | 669
2001-10-28 | 191
2002-08-03 | 875
2006-03-28 | 154
2000-07-11 | 620
2019-09-09 | 717
2020-05-12 | 281
2004-11-04 | 24
2004-03-18 | 730
2018-06-03 | 72
2009-01-20 | 617
2000-03-28 | 51
2013-10-20 | 509
2007-04-27 | 479
2005-03-05 | 187
2003-09-24 | 957
2019-02-28 | 137
2000-02-02 | 386
2008-01-12 | 736
2014-11-08 | 602
2022-03-04 | 81
2014-11-14 | 545
2021-02-09 | 676
2004-04-22 | 275
2004-09-09 | 54
2013-06-05 | 223
2008-08-28 | 547
2022-11-22 | 746
2012-10-28 | 454
2007-09-28 | 703
2016-08-12 | 747
2007-09-24 | 987
2013-08-22 | 726
2015-11-23 | 298
2006-02-11 | 903
2012-04-14 | 676
2012-06-23 | 319
2019-02-03 | 687
2018-02-16 | 703
2019-07-15 | 858
2022-12-01 | 62
2019-07-14 | 603
2000-12-15 | 212
2006-09-05 | 219
2014-12-27 | 610
2004-06-15 | 825
2018-10-17 | 488
2018-11-23 | 140
2005-03-12 | 627
2023-09-07 | 725
2002-09-06 | 733
2023-02-13 | 637
2000-08-21 | 457
2008-07-15 | 126
2006-11-23 | 174
2011-09-19 | 441
2001-10-17 | 876
2016-11-18 | 668
2016-11-03 | 39
2019-03-06 | 320
2003-02-02 | 361
2023-12-21 | 454
2004-03-05 | 65
2019-03-11 | 122
2020-08-11 | 61
2006-08-23 | 372
2016-09-13 | 612
2021-10-25 | 500
2020-10-06 | 245
2003-06-28 | 157
2008-12-27 | 627
2004-02-26 | 249
2014-12-04 | 345
2000-06-27 | 243
2010-07-16 | 883
2002-05-28 | 49
2005-06-15 | 434
2000-06-28 | 158
2001-07-14 | 757
2003-11-28 | 367
2014-07-21 | 739
2021-11-15 | 756
2020-07-20 | 299
2007-04-13 | 939
2024-11-06 | 326
2014-10-26 | 67
2014-07-06 | 842
2015-05-18 | 254
2006-06-27 | 677
2010-09-18 | 80
2022-09-05 | 256
2001-09-13 | 475
2000-10-19 | 414
2015-04-03 | 481
2017-04-28 | 234
2016-09-10 | 49
2010-04-19 | 622
2019-12-15 | 794
2012-11-23 | 439
2015-11-23 | 942
2020-09-05 | 110
2013-03-09 | 433
2022-08-16 | 340
2004-09-14 | 366
2024-08-17 | 971
2005-11-02 | 618
2004-04-14 | 344
2014-12-15 | 934
2021-03-09 | 211
2010-05-21 | 682
2012-01-24 | 816
2024-05-23 | 924
2007-11-28 | 562
2016-05-09 | 745
2004-02-26 | 945
2017-12-12 | 713
2024-01-05 | 611
2022-06-02 | 984
2010-09-09 | 109
2010-03-02 | 17
2008-05-28 | 477
2021-09-27 | 528
2003-09-10 | 22
2018-02-28 | 169
2012-09-17 | 709
2010-07-11 | 870
2021-11-20 | 231
2008-06-25 | 93
2001-05-15 | 50
2021-06-07 | 401
2009-08-25 | 904
2010-08-07 | 497
2002-03-28 | 512
2007-06-15 | 431
2024-07-03 | 632
2010-08-11 | 188
2022-01-03 | 495
2016-09-21 | 250
2022-05-28 | 32
2011-06-11 | 763
2012-10-05 | 420
2017-07-08 | 441
2003-10-23 | 915
2005-05-05 | 979
2000-11-03 | 242
2013-08-17 | 787
2020-08-12 | 283
2007-06-20 | 720
2017-08-01 | 484
2012-08-19 | 818
2010-09-18 | 41
2006-10-25 | 656
2011-12-11 | 451
2022-08-19 | 669
2021-06-10 | 379
2013-09-28 | 605
2002-12-11 | 416
2011-09-27 | 198
2024-09-16 | 632
2015-01-01 | 153
2013-04-05 | 85
2011-07-23 | 784
2006-12-20 | 771
2009-11-25 | 438
2007-03-16 | 195
2017-02-03 | 18
2019-02-19 | 735
2024-04-17 | 112
2007-06-10 | 520
2014-01-09 | 347
2011-05-03 | 423
2009-12-10 | 344
2019-09-12 | 964
2016-06-19 | 735
2023-06-07 | 924
2001-08-10 | 810
2004-07-23 | 595
2017-11-16 | 254
2006-02-02 | 593
2014-03-10 | 686
2011-09-07 | 229
2018-01-25 | 441
2019-04-06 | 597
2023-11-28 | 54
2018-10-02 | 935
2005-05-02 | 586
2012-11-20 | 378
2011-09-01 | 124
2003-07-18 | 171
2001-10-01 | 372
2006-10-07 | 306
2009-10-25 | 129
2000-03-13 | 655
2010-07-26 | 72
2003-10-04 | 989
2022-12-02 | 650
2009-11-02 | 985
2015-10-18 | 648
2015-12-28 | 551
2013-12-25 | 988
2006-01-16 | 392
2004-05-05 | 583
2013-08-09 | 11
2012-11-06 | 421
2010-12-03 | 752
2022-12-06 | 439
2022-01-11 | 260
2004-11-09 | 461
2019-08-06 | 173
2006-10-17 | 545
2018-10-05 | 832
2000-06-02 | 687
2006-08-13 | 81
2005-02-09 | 977
2005-04-02 | 684
2008-06-18 | 652
2007-11-07 | 264
2001-11-22 | 421
2021-06-02 | 446
2013-03-11 | 747
2000-11-17 | 755
2021-05-02 | 428
2013-03-25 | 97
2014-07-14 | 296
2016-04-25 | 444
2018-10-06 | 589
2015-07-09 | 781
2007-07-25 | 957
2000-01-18 | 623
2010-07-24 | 676
2024-04-02 | 688
2004-11-18 | 198
2008-10-15 | 776
2023-05-14 | 465
2007-06-19 | 715
2004-03-09 | 779
2013-10-15 | 651
2014-06-12 | 64
2023-01-25 | 854
2005-02-09 | 888
2016-08-21 | 14
2005-03-08 | 589
2016-11-21 | 523
2008-10-07 | 799
2020-10-27 | 362
2016-10-23 | 239
2010-03-27 | 315
2024-03-17 | 367
2018-01-14 | 100
2006-05-19 | 850
2019-03-26 | 255
2002-04-23 | 150
2013-05-09 | 707
2014-11-07 | 974
2001-05-06 | 200
2018-10-24 | 788
2018-09-22 | 76
2017-04-03 | 211
2004-12-03 | 9
2008-01-24 | 523
2007-08-07 | 473
2019-06-12 | 245
2000-02-15 | 868
2013-06-22 | 56
2018-11-06 | 587
2008-04-03 | 162
2017-06-08 | 150
2018-11-18 | 626
2009-09-28 | 778
2014-08-13 | 114
2019-11-20 | 682
2016-05-16 | 261
2019-01-05 | 127
2012-12-02 | 754
2016-10-21 | 161
2024-03-24 | 609
2017-04-16 | 731
2019-04-14 | 238
2016-09-21 | 533
2024-04-07 | 470
2012-04-26 | 575
2017-04-02 | 610
2004-03-04 | 603
2022-04-09 | 166
2004-01-10 | 48
2023-03-19 | 765
2002-11-03 | 503
2022-01-23 | 509
2012-08-21 | 81
2014-07-12 | 270
2008-04-07 | 332
2003-07-03 | 932
2023-04-17 | 922
2018-03-12 | 172
2003-02-09 | 450
2006-07-01 | 221
2002-01-07 | 792
2018-11-27 | 626
2015-09-23 | 943
2006-09-24 | 229
2007-12-28 | 453
2002-03-06 | 705
2004-10-05 | 13
2007-01-11 | 285
2018-09-10 | 787
2015-08-10 | 155
2009-09-19 | 267
2011-02-13 | 496
2011-09-02 | 413
2019-07-04 | 126
2005-08-04 | 587
2022-06-01 | 15
2019-10-11 | 960
2024-01-08 | 685
2021-11-17 | 232
2020-09-05 | 832
2004-06-26 | 751
2008-05-14 | 888
2020-09-08 | 494
2020-01-03 | 466
2007-01-23 | 258
2007-07-08 | 228
2014-08-02 | 111
2002-10-28 | 256
2002-10-24 | 935
2011-09-24 | 9
2004-07-16 | 401
2004-02-25 | 464
2003-03-11 | 262
2017-07-12 | 408
2017-01-21 | 721
2001-04-15 | 880
2008-06-20 | 22
2001-11-28 | 882
2020-11-01 | 751
2002-09-20 | 282
2002-07-13 | 747
2010-04-08 | 629
2020-08-08 | 297
2018-06-18 | 903
2022-02-02 | 648
2014-05-28 | 384
2020-08-17 | 799
2023-12-22 | 877
2018-06-21 | 653
2015-09-08 | 760
2007-07-26 | 2
2017-08-23 | 389
2011-12-23 | 675
2017-06-05 | 39
2017-01-11 | 167
2003-04-05 | 949
2021-10-19 | 261
2003-10-15 | 312
2000-08-28 | 594
2022-10-01 | 358
2004-03-19 | 896
2001-03-08 | 495
2023-02-07 | 301
2019-07-07 | 293
2006-02-11 | 584
2019-09-14 | 370
2014-01-09 | 138
2008-05-26 | 189
2005-08-11 | 81
2006-10-13 | 379
2022-07-13 | 191
2003-04-05 | 784
2015-08-14 | 986
2023-11-17 | 87
2005-06-23 | 615
2002-12-01 | 408
2010-11-18 | 343
2014-07-15 | 411
2014-11-27 | 769
2016-08-19 | 933
2007-08-05 | 205
2018-01-14 | 75
2003-04-15 | 331
2021-11-28 | 608
2014-01-04 | 353
2006-10-09 | 471
2008-11-05 | 225
2007-03-15 | 691
2023-07-14 | 18
2009-11-18 | 712
2013-04-20 | 711
2009-03-16 | 423
2021-07-25 | 177
2022-05-09 | 130
2012-10-04 | 472
2016-03-28 | 217
2021-09-12 | 355
2002-06-13 | 367
2020-04-27 | 206
2002-02-06 | 425
2023-06-15 | 722
2003-12-06 | 668
2023-09-05 | 991
2005-08-09 | 779
2016-05-15 | 670
2006-03-15 | 701
2024-09-21 | 728
2022-10-18 | 645
2003-04-09 | 56
2014-10-21 | 962
2014-05-15 | 672
2022-11-28 | 940
2014-02-03 | 195
2023-09-22 | 622
2021-02-03 | 743
2002-08-25 | 805
2012-01-19 | 377
2012-07-20 | 927
2009-10-20 | 83
2016-07-12 | 230
2020-10-07 | 943
2011-04-06 | 807
2015-08-15 | 694
2024-11-05 | 437
2003-07-03 | 840
2010-06-20 | 919
2009-07-19 | 775
2001-02-10 | 572
2013-08-24 | 701
2016-10-05 | 458
2004-07-18 | 879
2002-06-01 | 507
2023-03-21 | 483
2018-04-04 | 954
2017-06-06 | 770
2014-08-03 | 554
2001-11-28 | 145
2022-12-24 | 103
2000-01-15 | 929
2013-03-06 | 536
2013-10-01 | 584
2008-04-07 | 902
2013-05-26 | 427
2009-04-18 | 985
2006-01-15 | 628
2005-11-05 | 580
2017-03-15 | 308
2021-08-25 | 961
2013-01-10 | 448
2020-05-28 | 284
2006-09-20 | 115
2022-10-25 | 729
2012-12-18 | 745
2023-02-26 | 215
2012-08-28 | 985
2015-05-19 | 978
2013-01-04 | 984
2007-07-21 | 688
2012-04-24 | 9
2005-08-03 | 770
2021-01-24 | 619
2018-01-04 | 805
2009-07-11 | 274
2009-10-02 | 423
2012-01-16 | 269
2018-12-26 | 132
2014-09-14 | 847
2023-09-22 | 670
2009-09-14 | 977
2003-09-04 | 112
2016-06-08 | 25
2020-01-01 | 707
2005-04-25 | 650
2015-10-11 | 705
2024-12-17 | 525
2009-06-04 | 595
2005-01-26 | 385
2017-01-15 | 260
2012-10-10 | 408
2010-07-12 | 365
2022-09-20 | 288
2004-10-10 | 831
2003-06-21 | 340
2020-04-20 | 127
2020-01-17 | 812
2018-07-09 | 258
2003-11-03 | 588
2021-06-14 | 145
2004-09-06 | 11
2023-11-11 | 302
2004-03-11 | 501
2007-06-17 | 952
2013-06-06 | 358
2005-10-13 | 511
2001-03-04 | 399
2022-06-02 | 753
2004-11-09 | 955
2013-07-02 | 544
2010-12-23 | 369
2007-11-07 | 322
2017-12-18 | 375
2009-06-15 | 936
2011-10-28 | 460
2017-01-26 | 524
2015-11-16 | 80
2013-05-21 | 501
2018-07-27 | 575
2020-05-23 | 864
2016-12-12 | 76
2007-06-09 | 920
2015-12-13 | 909
2011-07-22 | 903
2001-05-04 | 564
2004-12-18 | 747
2003-01-28 | 975
2013-02-12 | 280
2006-08-05 | 140
2008-01-26 | 723
2023-02-14 | 111
2016-03-19 | 367
2008-02-05 | 739
2007-06-08 | 235
2018-07-15 | 582
2012-10-27 | 295
2011-03-16 | 797
2021-09-21 | 469
2021-10-26 | 789
2003-12-06 | 663
2022-02-11 | 254
2019-02-06 | 188
2003-08-07 | 490
2010-09-22 | 397
2008-10-07 | 956
2000-11-18 | 823
2005-11-18 | 960
2008-07-16 | 955
2013-06-02 | 57
2019-03-10 | 374
2005-12-14 | 665
2003-11-15 | 313
2004-09-18 | 405
2010-12-05 | 415
2009-06-08 | 767
2015-11-07 | 878
2004-12-01 | 698
2012-02-10 | 842
2003-07-13 | 308
2021-03-23 | 276
2014-12-10 | 374
2019-06-26 | 104
2009-09-28 | 474
2018-07-18 | 297
2010-10-17 | 323
2005-02-14 | 835
2015-06-21 | 411
2004-11-20 | 295
2015-09-22 | 412
2013-11-05 | 549
2003-08-04 | 896
2016-05-22 | 27
2002-02-03 | 8
2014-08-12 | 81
2022-12-02 | 953
2011-09-13 | 579
2009-02-24 | 347
2006-08-01 | 109
2000-08-10 | 692
2006-07-20 | 833
2021-10-26 | 462
2017-02-09 | 941
2005-02-23 | 242
2023-07-14 | 582
2015-09-14 | 546
2023-10-20 | 973
2005-01-22 | 561
2019-01-07 | 415
2009-01-18 | 854
2008-02-24 | 113
2014-11-28 | 788
2013-09-15 | 4
2021-05-19 | 419
2010-03-26 | 390
2003-07-20 | 597
2024-07-25 | 360
2017-07-19 | 375
2021-03-25 | 586
2004-01-11 | 292
2007-01-13 | 529
2002-12-17 | 338
2013-10-25 | 143
2008-05-06 | 659
2007-10-12 | 424
2005-03-28 | 827
2023-04-02 | 352
2018-12-01 | 728
2010-02-14 | 40
2023-10-07 | 361
2005-07-25 | 763
2013-02-15 | 220
2009-10-05 | 866
2004-04-02 | 327
2016-11-04 | 86
2022-05-27 | 185
2023-12-18 | 221
2010-04-27 | 640
2011-03-08 | 200
2017-06-25 | 203
2022-06-18 | 54
2016-04-14 | 759
2000-02-07 | 875
2020-05-21 | 170
2015-02-08 | 177
2017-06-02 | 653
2021-01-06 | 615
2005-07-07 | 479
2022-09-02 | 15
2007-04-24 | 984
2009-06-20 | 881
2016-04-12 | 533
2008-07-23 | 852
2000-12-23 | 346
2005-04-15 | 960
2018-09-01 | 492
2001-06-09 | 135
2019-12-21 | 680
2014-08-18 | 705
2001-01-04 | 511
2010-06-21 | 285
2010-03-05 | 40
2016-11-18 | 735
2007-10-28 | 211
2018-08-19 | 415
2024-07-12 | 738
2000-06-25 | 753
2021-12-01 | 732
2017-01-18 | 277
2008-02-19 | 952
2001-12-04 | 786
2018-03-14 | 638
2006-04-22 | 132
2016-06-24 | 16
2008-04-10 | 131
2010-02-16 | 502
2020-02-13 | 680
2013-11-01 | 590
2002-08-13 | 345
2015-02-24 | 348
2024-06-17 | 990
2013-12-07 | 696
2024-08-12 | 184
2015-12-20 | 935
2003-08-24 | 566
2000-09-17 | 502
2021-09-12 | 913
2015-11-18 | 142
2019-11-13 | 109
2024-12-06 | 224
2022-10-13 | 539
2005-04-19 | 360
2022-11-07 | 647
2019-08-02 | 17
2000-01-12 | 393
2006-05-20 | 102
2013-08-21 | 788
2014-10-01 | 889
2006-05-05 | 438
2001-08-19 | 950
2003-10-11 | 147
2016-08-09 | 591
2000-08-17 | 683
2019-04-18 | 982
2020-06-19 | 161
2021-03-07 | 129
2013-12-09 | 239
2015-03-18 | 543
2022-04-27 | 363
2016-07-08 | 743
2008-12-23 | 702
